epoch,loss,train_pr_auc,val_pr_auc,val_macro_f1,val_illicit_recall,val_fpr,val_selected_threshold
30,0.026447610929608345,1.0,0.5948107448107448,0.7967105263157894,0.8333333333333334,0.05154639175257732,0.635
31,0.02723279595375061,1.0,0.5963492063492063,0.7967105263157894,0.8333333333333334,0.05154639175257732,0.635
32,0.02730012871325016,1.0,0.6519047619047619,0.7967105263157894,0.8333333333333334,0.05154639175257732,0.635
33,0.026452675461769104,1.0,0.6519047619047619,0.7967105263157894,0.8333333333333334,0.05154639175257732,0.635
34,0.024579854682087898,1.0,0.6611640211640211,0.7967105263157894,0.8333333333333334,0.05154639175257732,0.63
35,0.029388684779405594,1.0,0.6611640211640211,0.7967105263157894,0.8333333333333334,0.05154639175257732,0.63
36,0.019666915759444237,1.0,0.6727380952380951,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.6449999999999999
37,0.027905507013201714,1.0,0.6762163561076604,0.7967105263157894,0.8333333333333334,0.05154639175257732,0.63
38,0.021601587533950806,1.0,0.6781926406926406,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.6399999999999999
39,0.024233760312199593,1.0,0.6781926406926406,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.6399999999999999
40,0.023607267066836357,1.0,0.6781926406926406,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.6399999999999999
41,0.026773082092404366,1.0,0.6781926406926406,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.6399999999999999
42,0.02021183632314205,1.0,0.6781926406926406,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.6399999999999999
43,0.020200252532958984,1.0,0.6781926406926406,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.635
44,0.028638368472456932,1.0,0.6781926406926406,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.635
45,0.022507185116410255,1.0,0.6781926406926406,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.635
46,0.017116984352469444,1.0,0.6781926406926406,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.635
47,0.021519441157579422,1.0,0.6781926406926406,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.635
48,0.019789431244134903,1.0,0.6803571428571428,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.635
49,0.02010423317551613,1.0,0.6803571428571428,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.635
50,0.02012246660888195,1.0,0.6803571428571428,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.635
51,0.02234935760498047,1.0,0.6803571428571428,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.635
52,0.019282711669802666,1.0,0.6803571428571428,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.635
53,0.02006356604397297,1.0,0.6803571428571428,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.63
54,0.023507891222834587,1.0,0.6803571428571428,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.63
55,0.022058123722672462,1.0,0.6803571428571428,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.63
56,0.026715945452451706,1.0,0.6803571428571428,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.63
57,0.016654368489980698,1.0,0.6803571428571428,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.63
58,0.017905494198203087,1.0,0.6803571428571428,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.63
59,0.023721620440483093,1.0,0.6803571428571428,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.63
60,0.017449673265218735,1.0,0.6803571428571428,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.63
