epoch,loss,train_pr_auc,val_pr_auc,val_macro_f1,val_illicit_recall,val_fpr,val_selected_threshold
18,0.42266571521759033,0.9785739703576413,0.11274403712513927,0.5353383458646617,0.6666666666666666,0.25773195876288657,0.605
19,0.41947346925735474,0.9808162080609686,0.118247322852586,0.5420656634746922,0.6666666666666666,0.24742268041237114,0.61
20,0.3992669880390167,0.9829284014967936,0.12688418748256478,0.5489577859520056,0.6666666666666666,0.23711340206185566,0.63
21,0.3981541097164154,0.9845269977693412,0.13655228758169935,0.5633179723502304,0.6666666666666666,0.21649484536082475,0.6399999999999999
22,0.38933318853378296,0.986662251319655,0.15473891576832752,0.586677367576244,0.6666666666666666,0.18556701030927836,0.6449999999999999
23,0.38451704382896423,0.9880427803398055,0.1732807789411563,0.586677367576244,0.6666666666666666,0.18556701030927836,0.6499999999999999
24,0.3866920471191406,0.9892860769879667,0.18046719362508834,0.5950755224498241,0.6666666666666666,0.17525773195876287,0.6599999999999999
25,0.38430657982826233,0.9899515605727053,0.18496335106242226,0.6038461538461539,0.6666666666666666,0.16494845360824742,0.6649999999999999
26,0.3582601547241211,0.9910107136522188,0.21550520221148406,0.6038461538461539,0.6666666666666666,0.16494845360824742,0.6599999999999999
27,0.3508419394493103,0.9916755856959024,0.22360567316909785,0.6038461538461539,0.6666666666666666,0.16494845360824742,0.6599999999999999
28,0.36472976207733154,0.9921060017647689,0.22403084323712508,0.6038461538461539,0.6666666666666666,0.16494845360824742,0.6699999999999999
29,0.3612917363643646,0.9924108798135495,0.22549283154121863,0.6038461538461539,0.6666666666666666,0.16494845360824742,0.6799999999999999
30,0.36476078629493713,0.9936095099505358,0.22549283154121863,0.5950755224498241,0.6666666666666666,0.17525773195876287,0.6699999999999999
31,0.3624348044395447,0.9942552384212946,0.30926942728589946,0.6038461538461539,0.6666666666666666,0.16494845360824742,0.6849999999999999
32,0.34505778551101685,0.9950370724215949,0.3124072000331799,0.6038461538461539,0.6666666666666666,0.16494845360824742,0.6849999999999999
33,0.33402425050735474,0.9954572404888218,0.3128697347232816,0.6038461538461539,0.6666666666666666,0.16494845360824742,0.6849999999999999
34,0.3353269696235657,0.9954572404888218,0.31798245614035087,0.6038461538461539,0.6666666666666666,0.16494845360824742,0.6849999999999999
35,0.3457048833370209,0.9959452445545505,0.3184875066454014,0.6038461538461539,0.6666666666666666,0.16494845360824742,0.6849999999999999
36,0.3147831857204437,0.9967455865368751,0.3264304171280915,0.6038461538461539,0.6666666666666666,0.16494845360824742,0.6799999999999999
37,0.32177671790122986,0.9975434905749694,0.3264304171280915,0.6038461538461539,0.6666666666666666,0.16494845360824742,0.6799999999999999
38,0.3149832785129547,0.998334371402148,0.3264304171280915,0.6038461538461539,0.6666666666666666,0.16494845360824742,0.6799999999999999
39,0.3256889581680298,0.998334371402148,0.3295759683183618,0.5697577276524645,0.8333333333333334,0.24742268041237114,0.605
40,0.32496029138565063,0.998334371402148,0.33133035428327406,0.6038461538461539,0.6666666666666666,0.16494845360824742,0.6799999999999999
41,0.32881972193717957,0.9986316365626711,0.33133035428327406,0.6038461538461539,0.6666666666666666,0.16494845360824742,0.6799999999999999
42,0.33111104369163513,0.9986316365626711,0.3351179073161832,0.5697577276524645,0.8333333333333334,0.24742268041237114,0.6
43,0.31394824385643005,0.9986316365626711,0.3351179073161832,0.6130386740331492,0.6666666666666666,0.15463917525773196,0.705
44,0.32577258348464966,0.9986316365626711,0.337296556553656,0.6227106227106227,0.6666666666666666,0.14432989690721648,0.71
45,0.3077610731124878,0.9986316365626711,0.3393798898869893,0.6329294369208838,0.6666666666666666,0.13402061855670103,0.71
46,0.3095835745334625,0.9986316365626711,0.3399606099799045,0.6329294369208838,0.6666666666666666,0.13402061855670103,0.71
47,0.3172396123409271,0.9986316365626711,0.3399606099799045,0.6329294369208838,0.6666666666666666,0.13402061855670103,0.71
48,0.3127173185348511,0.9986316365626711,0.3399606099799045,0.6329294369208838,0.6666666666666666,0.13402061855670103,0.71
49,0.3317295014858246,0.9986316365626711,0.3399606099799045,0.6329294369208838,0.6666666666666666,0.13402061855670103,0.71
50,0.32110005617141724,0.9986316365626711,0.3399606099799045,0.6329294369208838,0.6666666666666666,0.13402061855670103,0.705
51,0.30196475982666016,0.9988876529477198,0.3399606099799045,0.6329294369208838,0.6666666666666666,0.13402061855670103,0.705
52,0.30140841007232666,0.9988876529477198,0.3423415623608569,0.6329294369208838,0.6666666666666666,0.13402061855670103,0.705
53,0.31701743602752686,0.9988876529477198,0.3423415623608569,0.6329294369208838,0.6666666666666666,0.13402061855670103,0.7
54,0.31601953506469727,0.9988876529477198,0.3502780702973648,0.6329294369208838,0.6666666666666666,0.13402061855670103,0.7
55,0.30699124932289124,0.9988876529477198,0.35272905068952165,0.6329294369208838,0.6666666666666666,0.13402061855670103,0.7
56,0.29836714267730713,0.9988876529477198,0.3503480983085693,0.6329294369208838,0.6666666666666666,0.13402061855670103,0.7
57,0.3049885928630829,0.9988876529477198,0.3503480983085693,0.6437747035573123,0.6666666666666666,0.12371134020618557,0.71
58,0.31042084097862244,0.9988876529477198,0.3503480983085693,0.6329294369208838,0.6666666666666666,0.13402061855670103,0.7
59,0.3159283995628357,0.9988876529477198,0.3503480983085693,0.6329294369208838,0.6666666666666666,0.13402061855670103,0.7
60,0.309417724609375,0.9988876529477198,0.3503480983085693,0.6329294369208838,0.6666666666666666,0.13402061855670103,0.695
